DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegSisGbl,DemVegSisPri,DemVegSisSec,DemVegSisCmr,DemVegIBlo,DemVegEtaTip,MesAbr,MesMay,MesJun,MesJul,MesAgo,MesSep,MesOct,MesNov,MesDic,MesEne,MesFeb,MesMar
108,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,12,EtaMes,0.946510083,0.943636083,0.967020194,0.979234952,0.971370048,0.89978744,0.969149036,0.967275586,0.931571921,0.982388036,0.977162161,0.966499839
109,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,13,EtaMes,1.020472275,1.062183932,0.992240854,1.034318211,1.013013653,1.049812454,0.998299852,1.037492311,1.111181366,0.976019256,1.013488094,1.024652915
110,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,14,EtaMes,0.913572056,0.917886723,0.973334869,0.958667016,0.937868485,0.855933308,0.983097048,0.994282608,0.950432779,0.989869472,0.979768506,0.97896888
111,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,15,EtaMes,1.050425457,1.066576918,1.001009122,1.038268187,1.019670144,1.104283446,1.021304384,1.06340435,1.145084564,1.031276923,1.058320847,1.046380256
112,F,2021,2021,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,16,EtaMes,0.951153175,0.932206714,0.987238566,0.950437701,0.960144432,0.915141404,1.016362262,1.036619388,0.98498098,1.035531368,1.032489072,1.027858936
113,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,1,EtaMes,1.066245266,1.053783814,1.027165002,1.058957564,1.03216012,1.082308023,1.016597431,1.050077876,1.135713147,1.025463656,1.028949242,1.012597948
114,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,2,EtaMes,1.015493824,0.985452309,1.025875427,1.004406279,1.009585494,0.981727423,1.026003791,1.028517392,0.970986919,1.037728981,1.031708271,1.026574559
115,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,3,EtaMes,1.05099426,1.039263984,1.029449392,1.057319774,1.047322784,1.09397191,1.030829045,1.031734777,1.128060111,1.021431448,1.028554343,1.013000581
116,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,4,EtaMes,1.046393174,1.027275268,1.032255753,1.020258454,1.03420953,1.034049298,1.02194935,1.02365349,0.963461387,1.043464879,1.032276926,1.024886019
117,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,5,EtaMes,1.024979206,1.027207108,1.014269251,1.021879359,1.025016887,1.045805931,1.011157403,0.99142624,1.101526531,0.982896375,1.018997784,1.010927938
118,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.026467109,0.993969185,1.00365789,0.997775303,1.015879403,1.019361604,1.006805949,1.016747015,0.96493906,1.039922119,1.00913057,1.006103211
119,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.008565775,1.036865504,1.001428767,1.006936641,0.992426812,1.030449878,0.986646012,0.969754506,1.082030602,0.927545165,0.9767699,0.988623011
120,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.971955752,0.968786987,0.956173892,0.967707974,0.966341386,0.966974954,0.96674756,0.961418082,0.92428747,0.997315266,0.974547934,0.974301532
121,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,9,EtaMes,1.0342786,1.05090177,1.003903523,1.017827097,0.997231045,1.057469818,0.995314103,0.995796188,1.094966786,0.931871933,0.996229026,0.999603898
122,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,10,EtaMes,0.962487278,0.965950075,0.951694154,0.98214416,0.959799964,0.918450505,0.965948183,0.949631388,0.918873077,0.978326818,0.954696166,0.956705232
123,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,11,EtaMes,1.050459545,1.049644502,1.00446848,1.025982275,1.007819663,1.044085717,1.001856205,1.019565379,1.104079726,0.963972493,1.012784703,1.000038559
124,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,12,EtaMes,0.946509228,0.943641632,0.967033957,0.979229294,0.971369442,0.899795352,0.969152087,0.967277312,0.93156984,0.982394432,0.977159534,0.966494235
125,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,13,EtaMes,1.020468999,1.062178495,0.992235939,1.034238761,1.013032293,1.049791791,0.998292049,1.037484239,1.111189389,0.976023295,1.013469195,1.024654048
126,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,14,EtaMes,0.913572466,0.917888367,0.973334452,0.95867327,0.937891502,0.855950884,0.983080434,0.994274271,0.950442902,0.989854849,0.979771134,0.978963262
127,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,15,EtaMes,1.050413048,1.066549918,1.00100505,1.038265697,1.019685451,1.104293192,1.021271478,1.06338352,1.145087952,1.031267591,1.05832974,1.046387054
128,F,2022,2022,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,16,EtaMes,0.951158925,0.932201877,0.98723423,0.950436355,0.960153554,0.915146988,1.0163665,1.03661648,0.984971814,1.035535843,1.032494559,1.02785795
129,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,1,EtaMes,1.066259465,1.053800487,1.027160337,1.058955359,1.032164857,1.082310311,1.016586599,1.050052321,1.1357211,1.025479968,1.028935264,1.012588954
130,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,2,EtaMes,1.015489499,0.985457847,1.025886033,1.004406982,1.009585064,0.981725193,1.026008495,1.028519647,0.970975474,1.037727345,1.031712583,1.026578378
131,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,3,EtaMes,1.050974369,1.039269964,1.029446938,1.057318744,1.047323852,1.093963332,1.030831723,1.03173876,1.128055027,1.021415011,1.028552362,1.01298824
132,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,4,EtaMes,1.046395808,1.027271357,1.032257552,1.020254622,1.03420909,1.034048918,1.021954007,1.02365214,0.963462916,1.043470385,1.032274173,1.024884962
133,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,5,EtaMes,1.025003231,1.027215383,1.014250567,1.02188603,1.025024438,1.045816669,1.011161328,0.991409225,1.101553768,0.982920084,1.018979802,1.010925263
134,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.026466567,0.993967033,1.003657173,0.997758605,1.015885031,1.019366128,1.006802376,1.016739245,0.964949714,1.03992642,1.009126448,1.006130505
135,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.008568371,1.036869052,1.001424164,1.006935552,0.992439078,1.03044379,0.98664153,0.969761479,1.08200782,0.927565579,0.976758434,0.988631802
136,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.971958331,0.968784844,0.956174468,0.967710354,0.966342204,0.966970197,0.966741064,0.961418826,0.92429245,0.997307974,0.974552916,0.974305758
137,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,9,EtaMes,1.034268976,1.050886879,1.003913224,1.017810859,0.997240146,1.057475113,0.995302262,0.995802063,1.094958914,0.931874878,0.996231754,0.999601072
138,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,10,EtaMes,0.96248149,0.965947456,0.951690586,0.982138603,0.959802304,0.918451377,0.965953725,0.949629795,0.91886987,0.978326344,0.954697422,0.956706679
139,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,11,EtaMes,1.050478392,1.049648909,1.004461056,1.0260103,1.007792419,1.044095015,1.001826226,1.019587254,1.104092203,0.963950282,1.012802311,1.000055814
140,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,12,EtaMes,0.946503666,0.943626473,0.96701796,0.979219477,0.971380806,0.899803574,0.969152678,0.967273067,0.931569297,0.982386975,0.977166863,0.966491401
141,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,13,EtaMes,1.020494353,1.062178671,0.99224203,1.034307938,1.013018169,1.049788674,0.998280099,1.037452039,1.111187128,0.97603409,1.013466008,1.024634077
142,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,14,EtaMes,0.913580658,0.917884547,0.973341842,0.958691862,0.937879243,0.855938856,0.983083004,0.99427881,0.950444372,0.989856562,0.979760388,0.978972411
143,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,15,EtaMes,1.050388214,1.066567839,1.000995426,1.038284912,1.019669124,1.104285122,1.021284459,1.063386182,1.145113308,1.031270127,1.058342166,1.046372975
144,F,2023,2023,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,16,EtaMes,0.951160107,0.932211421,0.98724009,0.950436627,0.960145066,0.915155048,1.016374438,1.036632157,0.984967085,1.035528269,1.032495405,1.02785942
145,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,1,EtaMes,1.066245658,1.053798051,1.027161957,1.058990767,1.032178607,1.082310523,1.016593447,1.050040621,1.135701119,1.025477185,1.028966018,1.012600264
146,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,2,EtaMes,1.015490603,0.985452122,1.02588017,1.004397905,1.009593753,0.981732954,1.026001872,1.028513449,0.970978837,1.037726966,1.031708343,1.026582665
147,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,3,EtaMes,1.050987345,1.039259644,1.029448389,1.057325163,1.047319125,1.093967995,1.03083122,1.031731018,1.128067363,1.021428512,1.028545264,1.012991711
148,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,4,EtaMes,1.046396736,1.027273354,1.032260237,1.020257912,1.034206646,1.034048836,1.021951375,1.023647346,0.963459613,1.04347107,1.032282549,1.024881591
149,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,5,EtaMes,1.024973889,1.027194828,1.014274799,1.021871601,1.025020003,1.045808658,1.011158061,0.991421442,1.101549134,0.982923047,1.018966925,1.010901126
150,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.026468322,0.993974577,1.00365675,0.997759285,1.015879875,1.019357911,1.006807081,1.01673522,0.964944711,1.03991184,1.009116334,1.006129559
151,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.008556994,1.036870931,1.001439605,1.006928757,0.992429516,1.030461582,0.986654753,0.969761774,1.082012624,0.927533755,0.976743035,0.988640266
152,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.971961288,0.968788298,0.956169997,0.967710282,0.966341777,0.966975086,0.966746818,0.961421477,0.924287586,0.9973068,0.974545215,0.97429653
153,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,9,EtaMes,1.034264409,1.050894007,1.003905025,1.017826564,0.997236805,1.057470071,0.995314645,0.995798006,1.094964789,0.931871619,0.996232072,0.999598632
154,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,10,EtaMes,0.962485951,0.96594748,0.951686628,0.982139384,0.959796502,0.918449085,0.965944531,0.949630695,0.918869761,0.978325079,0.954696945,0.956706149
155,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,11,EtaMes,1.050462704,1.049639024,1.004436216,1.026011816,1.007814236,1.044087368,1.001859144,1.019580405,1.104083467,0.963971812,1.012828869,1.000039547
156,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,12,EtaMes,0.946516193,0.943636664,0.967021885,0.97922566,0.971385294,0.899803964,0.969144664,0.967279211,0.931575405,0.982382702,0.977158839,0.966500927
157,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,13,EtaMes,1.02047072,1.062188858,0.992241915,1.034292245,1.01300527,1.049803103,0.998289417,1.037488334,1.11118206,0.976031689,1.013472375,1.024644787
158,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,14,EtaMes,0.913575089,0.917896079,0.973326892,0.958686821,0.937894748,0.855941145,0.983081021,0.994287547,0.950445232,0.989853561,0.979772463,0.978980989
159,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,15,EtaMes,1.050418984,1.066554017,1.001006569,1.038265899,1.01967547,1.104279969,1.021294321,1.063387885,1.145100296,1.031291768,1.058319789,1.046367945
160,F,2024,2024,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,16,EtaMes,0.951158472,0.932204103,0.987236016,0.950432349,0.960142039,0.915139975,1.016362409,1.036630594,0.984980354,1.035536219,1.032500351,1.027860245
161,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,1,EtaMes,1.066250165,1.053792324,1.027158854,1.058983509,1.032179194,1.082303132,1.016587071,1.050076905,1.135726549,1.025483139,1.028975887,1.012586336
162,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,2,EtaMes,1.01549433,0.985450973,1.025882546,1.004401441,1.009588464,0.981734282,1.026008185,1.028516375,0.97097644,1.037738897,1.031711121,1.026574974
163,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,3,EtaMes,1.050990467,1.039261474,1.029453968,1.057323154,1.047327272,1.0939781,1.030837573,1.031741328,1.128069644,1.021433312,1.028544008,1.012999177
164,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,4,EtaMes,1.046391364,1.027275593,1.032258486,1.020256572,1.034210531,1.034050191,1.021953921,1.02365258,0.963459815,1.043469194,1.032277362,1.024884619
165,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,5,EtaMes,1.0249854,1.027211213,1.01426143,1.021856131,1.025010907,1.045806123,1.011147731,0.991419283,1.101556716,0.982897324,1.018994681,1.010897442
166,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.026468981,0.993982725,1.003647926,0.997760022,1.015887282,1.019363989,1.006808686,1.016732116,0.964950645,1.03992512,1.009119047,1.006127877
167,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.008560031,1.036863178,1.001431181,1.006935998,0.992429015,1.030448345,0.98665646,0.96975734,1.082008947,0.927535763,0.976766505,0.988629049
168,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.971957951,0.968790544,0.956172645,0.967713261,0.966337224,0.966974354,0.966743711,0.961427903,0.92429215,0.997310838,0.974549526,0.974304718
169,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,9,EtaMes,1.034268382,1.050894383,1.003916622,1.017828233,0.997230415,1.057470903,0.99531384,0.99580035,1.094966052,0.931877847,0.996228485,0.999606866
170,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,10,EtaMes,0.962486149,0.965943827,0.951688775,0.982137593,0.959803328,0.918451643,0.965945674,0.94962877,0.918869503,0.97832534,0.954696799,0.956707371
171,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,11,EtaMes,1.050460617,1.049642332,1.004454015,1.026007018,1.007807019,1.044099703,1.001849592,1.019571697,1.104073237,0.963942461,1.012804415,1.000055153
172,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,12,EtaMes,0.946502001,0.943631951,0.967038052,0.979231972,0.971370482,0.8997953,0.969143649,0.967269326,0.931573082,0.98238303,0.977159995,0.966495143
173,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,13,EtaMes,1.020492267,1.062162846,0.992228332,1.034308792,1.013000646,1.049792014,0.998261336,1.037461054,1.111181517,0.976008442,1.013476227,1.024596256
174,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,14,EtaMes,0.913578048,0.917885542,0.973318829,0.958666214,0.937866953,0.855935753,0.983088916,0.994279147,0.950434216,0.989864014,0.979770464,0.978949179
175,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,15,EtaMes,1.050418229,1.066571478,1.00099455,1.038275195,1.01968203,1.104270103,1.021285978,1.063382369,1.145100891,1.031272583,1.058327668,1.046385086
176,F,2025,2025,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,16,EtaMes,0.95115698,0.932211496,0.987240657,0.950430477,0.960151115,0.915145035,1.016361834,1.036629463,0.984970368,1.0355299,1.032491702,1.027859368
177,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,1,EtaMes,1.06624341,1.053780842,1.027169873,1.058975329,1.032175549,1.082316749,1.016601797,1.050070781,1.135707547,1.02545788,1.028976744,1.012600346
178,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,2,EtaMes,1.015489836,0.985452977,1.025878395,1.004398355,1.009587834,0.98172886,1.025999443,1.028502333,0.970977595,1.037738934,1.03172093,1.026581603
179,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,3,EtaMes,1.050978489,1.039261496,1.029448951,1.057321728,1.047327231,1.093970645,1.030843164,1.031746448,1.128066185,1.021431637,1.028534884,1.012992419
180,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,4,EtaMes,1.046396958,1.027273295,1.032254389,1.020255865,1.034210253,1.034047344,1.021950589,1.023653856,0.963460644,1.043466536,1.03227907,1.024883157
181,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,5,EtaMes,1.024989088,1.027203829,1.014255094,1.021881026,1.025019132,1.045815028,1.011137086,0.991401458,1.101535283,0.98292942,1.018976744,1.010882498
182,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.026472062,0.993984191,1.003657379,0.997761603,1.015885432,1.019364562,1.006805211,1.016744875,0.964938712,1.039924031,1.009116279,1.006129114
183,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.008553104,1.036868198,1.001427137,1.006931574,0.992422045,1.030464067,0.986656286,0.969747811,1.082021487,0.927533167,0.976744186,0.988631321
184,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.97195689,0.968792144,0.956171148,0.967713388,0.966341005,0.96696892,0.96674572,0.961424527,0.92429598,0.997314641,0.974548837,0.974299926
185,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,9,EtaMes,1.03427542,1.050897487,1.003923271,1.01781406,0.997232311,1.057476328,0.995301844,0.99578986,1.094973654,0.931868677,0.996239203,0.999605335
186,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,10,EtaMes,0.962483786,0.965948406,0.95168896,0.982141772,0.959806234,0.918452585,0.965949724,0.949632989,0.918872545,0.978322744,0.954695017,0.956709673
187,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,11,EtaMes,1.050464864,1.049632458,1.004422498,1.025992683,1.007796546,1.044075088,1.001863637,1.019582656,1.10407855,0.963951449,1.012790698,1.000049954
188,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,12,EtaMes,0.946503527,0.943627232,0.967045609,0.979222577,0.971377835,0.899784763,0.969150644,0.967270487,0.931573468,0.982383146,0.977172093,0.966491299
189,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,13,EtaMes,1.020510283,1.062180181,0.992245706,1.034260691,1.012986914,1.049813188,0.998261896,1.037487548,1.111176578,0.976009946,1.013488372,1.024645488
190,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,14,EtaMes,0.91357179,0.917887059,0.973329354,0.958690697,0.937898835,0.855933597,0.983089044,0.994272008,0.950438786,0.989865447,0.97975814,0.978951756
191,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,15,EtaMes,1.050423774,1.066556499,1.00100388,1.038282965,1.01967148,1.104269609,1.02127992,1.063401143,1.145094515,1.031284805,1.058325581,1.046371206
192,F,2026,2026,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,16,EtaMes,0.951165369,0.93221429,0.987239873,0.950435894,0.960143271,0.91515196,1.016368455,1.036622451,0.98497107,1.035537283,1.032496124,1.027859884
193,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,1,EtaMes,1.06624341,1.053780842,1.027169873,1.058975329,1.032175549,1.082316749,1.016601797,1.050070781,1.135707547,1.02545788,1.028976744,1.012600346
194,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,2,EtaMes,1.015489836,0.985452977,1.025878395,1.004398355,1.009587834,0.98172886,1.025999443,1.028502333,0.970977595,1.037738934,1.03172093,1.026581603
195,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,3,EtaMes,1.050978489,1.039261496,1.029448951,1.057321728,1.047327231,1.093970645,1.030843164,1.031746448,1.128066185,1.021431637,1.028534884,1.012992419
196,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,4,EtaMes,1.046396958,1.027273295,1.032254389,1.020255865,1.034210253,1.034047344,1.021950589,1.023653856,0.963460644,1.043466536,1.03227907,1.024883157
197,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,5,EtaMes,1.024989088,1.027203829,1.014255094,1.021881026,1.025019132,1.045815028,1.011137086,0.991401458,1.101535283,0.98292942,1.018976744,1.010882498
198,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,6,EtaMes,1.026472062,0.993984191,1.003657379,0.997761603,1.015885432,1.019364562,1.006805211,1.016744875,0.964938712,1.039924031,1.009116279,1.006129114
199,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,7,EtaMes,1.008553104,1.036868198,1.001427137,1.006931574,0.992422045,1.030464067,0.986656286,0.969747811,1.082021487,0.927533167,0.976744186,0.988631321
200,F,2027,2027,Diego de Almagro 220,Chile,SIC TxT,SIC TxT Norte,SIC TxT Norte,8,EtaMes,0.97195689,0.968792144,0.956171148,0.967713388,0.966341005,0.96696892,0.96674572,0.961424527,0.92429598,0.997314641,0.974548837,0.974299926
